Income,Age,Years_of_Experience,Married/Single,Years_in_Current_Job,Years_in_Current_House,Owns_a_Car,Owns_a_House,Renting_a_House,Defaulted
8481916,73,0,1,0,14,0,0,1,1
7269037,69,10,1,10,12,0,0,1,0
9047999,50,1,1,1,14,0,0,0,0
1960045,62,5,1,5,13,0,0,1,1
7962325,61,17,1,12,12,0,0,1,0
2253863,24,1,1,1,11,0,0,1,1
7697751,32,17,1,5,13,0,1,0,0
3426767,67,1,1,1,12,0,0,1,0
1871961,64,4,1,4,11,0,0,1,0
4849926,57,2,1,2,11,1,1,0,0
1680177,33,18,1,6,11,0,1,0,1
1065465,23,15,0,4,12,0,0,1,0
5310074,29,4,1,4,11,0,0,1,0
700444,24,0,1,0,11,0,0,1,1
8189113,72,1,1,1,12,0,0,1,1
4399912,29,9,1,9,10,0,0,1,1
8964066,37,6,1,5,12,0,0,1,0
5002101,37,6,1,6,14,1,0,1,0
6772070,28,19,1,10,13,0,0,1,0
6044042,22,3,1,3,10,1,0,1,0
5124001,78,12,1,12,10,0,0,1,1
2827715,23,1,1,1,14,0,0,1,0
5546336,35,11,1,11,13,0,0,1,0
6152081,66,8,1,3,12,0,0,1,0
6259733,56,19,1,4,14,0,0,1,0
9807280,37,0,1,0,13,0,0,1,1
1821438,26,0,1,0,12,1,0,1,1
9241363,62,18,1,5,11,1,0,1,1
4489952,66,5,1,5,11,0,1,0,1
1810939,67,15,1,4,13,0,0,1,0
9787696,69,5,1,5,12,1,0,1,0
6548997,46,11,1,4,14,0,0,1,0
1784853,64,20,0,5,14,1,0,1,0
3143181,78,3,1,3,10,0,0,1,0
4838476,66,12,0,4,12,0,0,1,0
9554399,56,4,1,4,10,0,0,1,1
7566971,59,10,1,7,12,0,0,1,0
4559963,57,7,1,7,10,1,0,1,0
7773719,60,16,1,7,13,1,0,1,1
1255514,25,19,1,12,10,1,0,1,0
1988524,50,6,1,6,13,0,0,1,1
8196418,61,15,1,5,12,1,1,0,0
6942586,23,6,1,5,10,1,0,1,0
4205118,43,12,1,4,14,0,1,0,0
46750,33,13,1,10,11,1,0,1,1
5707684,40,2,1,2,11,0,0,1,0
7257927,75,18,1,10,13,0,0,1,0
8382824,48,8,1,8,10,0,0,1,0
8218842,76,11,0,9,14,1,0,1,0
6490702,41,0,1,0,14,0,0,1,0
5055709,57,3,1,3,12,0,1,0,1
8740852,64,5,1,3,13,0,0,1,1
1725008,21,17,1,5,12,0,0,1,0
3331559,61,5,1,5,12,0,0,1,0
9752289,31,11,0,11,11,0,0,1,0
6335540,73,8,1,8,10,1,0,1,1
2436293,58,5,1,5,14,0,0,1,0
5046744,63,17,1,8,10,0,0,1,0
6702542,60,4,1,4,10,0,0,1,0
1871303,62,16,1,6,12,0,1,0,0
4214367,63,19,1,14,11,1,0,1,0
5126123,41,1,1,1,12,0,0,1,1
8273187,69,0,1,0,14,0,0,1,0
5314430,32,11,1,5,12,0,0,1,1
8284308,51,3,1,3,12,0,1,0,0
9148621,43,9,1,3,12,0,0,1,0
2280615,74,1,1,1,14,0,0,0,0
5279919,38,19,1,3,10,0,1,0,1
2745019,58,16,1,6,14,0,1,0,0
7851638,51,9,1,9,12,0,0,1,0
5639809,75,0,1,0,10,0,0,1,0
6673726,46,17,1,13,11,1,0,1,1
1951248,40,12,1,12,14,0,0,1,0
420777,41,1,1,1,11,0,0,1,1
1935453,60,2,1,2,13,1,0,1,1
1066119,69,16,1,12,11,1,0,1,1
5330432,47,2,1,2,10,1,0,1,0
5379845,31,5,0,5,12,0,0,1,1
4873523,22,15,1,3,11,0,0,1,1
4477660,30,0,0,0,14,1,0,1,1
6720927,64,17,1,5,12,0,0,1,0
4609641,26,17,1,9,10,0,0,1,1
4122315,31,14,1,10,11,1,1,0,0
2342318,65,14,1,8,10,1,1,0,0
2710720,53,13,1,7,10,1,0,1,0
4488415,33,15,1,7,11,0,0,1,0
7146402,23,20,1,4,14,0,0,1,1
2805867,36,13,1,8,12,0,0,1,0
7810957,48,5,1,5,11,1,0,1,1
1891120,59,10,1,10,11,0,0,1,0
1702499,73,12,1,12,14,0,0,1,0
8681228,48,14,0,9,14,0,0,1,0
5997509,42,1,1,1,13,0,0,1,1
5161711,52,0,0,0,12,0,0,1,0
9098609,36,2,1,2,11,0,0,1,0
6946147,48,17,1,11,11,1,0,1,1
8936935,36,0,1,0,14,0,0,1,0
5839084,35,20,1,10,10,1,0,1,0
4158240,38,8,1,8,11,1,0,1,0
137594,52,10,1,7,10,1,0,1,1
9539445,52,17,1,9,10,1,0,1,0
4283166,57,6,1,6,10,0,0,1,1
7537196,54,16,1,9,14,0,0,1,0
874408,47,18,1,3,11,0,0,1,0
3023559,65,16,0,8,10,1,0,1,1
283529,39,20,1,9,14,0,0,1,0
2974371,33,8,1,8,12,1,0,1,1
9623591,49,8,1,8,14,0,1,0,0
6897815,47,14,1,5,12,1,0,1,0
9368170,40,1,1,1,14,0,0,1,0
6671351,28,14,1,13,12,0,0,1,1
1737928,28,8,1,8,10,0,0,1,0
9282569,77,10,1,10,14,1,0,1,0
110437,41,8,1,8,12,0,0,1,1
7451182,27,1,1,1,14,0,0,1,0
1061632,75,6,1,6,10,1,0,1,0
3915449,62,18,1,3,12,0,0,1,0
9864680,68,13,1,12,14,1,0,1,1
2800646,40,12,1,3,11,1,0,1,0
6006467,74,16,1,14,11,0,0,1,1
6673726,46,17,1,13,11,1,0,1,1
1367163,33,4,1,4,11,0,0,1,0
7723951,35,8,0,7,14,0,0,1,0
3913626,44,13,1,4,10,1,0,1,0
1920556,49,1,1,1,11,0,0,1,1
2770155,64,9,1,9,10,1,0,1,0
3512152,35,3,1,3,13,1,0,0,0
926016,37,20,1,3,14,0,0,1,0
7469120,29,12,0,5,12,0,0,1,1
1514602,71,6,1,6,13,0,0,1,0
2259654,42,2,1,2,10,0,0,1,0
6093155,76,6,1,6,10,0,0,1,0
2315037,57,6,1,4,11,0,0,1,1
9052853,52,15,1,12,11,1,0,1,1
72998,51,16,1,13,13,0,0,1,1
6190341,79,13,1,4,11,0,0,1,0
8768562,67,13,0,4,10,0,0,1,0
6270306,67,13,1,13,13,1,0,1,1
3859945,64,5,1,5,13,0,0,1,0
1265890,57,0,1,0,14,0,0,1,0
1544257,47,15,1,9,13,0,0,1,1
4301546,66,12,1,8,11,1,0,1,0
3468274,66,2,1,2,14,0,0,1,1
8658757,28,6,1,6,14,1,0,1,0
2780996,72,4,1,4,12,0,0,1,0
1970809,61,12,1,4,13,0,0,1,0
7332667,76,8,1,5,10,0,0,1,0
6381050,29,4,1,4,12,0,0,1,0
431500,51,10,1,10,11,1,0,1,0
8964066,37,6,1,5,12,0,0,1,0
6675404,29,5,1,5,12,0,0,1,1
7525294,43,11,1,4,14,1,0,1,0
5431918,40,1,1,1,14,0,0,1,0
6174333,55,12,1,8,12,0,0,1,0
5965932,74,3,1,3,13,0,0,1,1
7733758,27,20,1,4,11,0,0,1,0
6669730,72,4,1,3,12,0,0,1,0
8793461,53,18,1,8,10,0,0,1,0
5663627,29,0,0,0,14,1,0,1,1
3564477,58,19,1,10,10,0,0,1,0
9464294,42,9,1,5,10,0,0,1,1
7851638,51,9,1,9,12,0,0,1,1
4657255,28,16,1,7,14,0,0,1,1
1147932,32,20,1,3,14,0,0,1,0
1688149,66,15,1,6,14,1,0,1,0
933077,40,8,1,8,10,1,0,1,0
1685478,56,1,1,1,10,0,0,1,0
888249,54,9,1,7,14,0,0,1,0
5522159,22,6,1,6,12,0,0,1,1
6777059,76,8,1,8,11,0,0,1,1
6305461,41,11,1,7,14,1,0,1,1
7171645,31,10,0,5,14,0,0,1,1
931078,57,19,1,13,14,0,0,1,0
1038909,58,19,1,4,11,1,0,1,0
7321831,46,8,1,6,11,0,0,1,0
4588175,49,20,1,6,11,0,0,1,0
3268962,23,18,1,11,13,0,0,1,0
1886204,59,0,0,0,10,1,0,1,0
4226644,43,10,1,4,14,1,0,1,0
4164155,24,2,1,2,13,0,0,0,0
4002405,68,6,1,3,13,0,0,1,1
9879257,35,8,1,4,10,1,0,1,0
9246446,75,12,1,12,12,0,0,1,0
4788890,62,5,0,5,12,0,0,1,0
5697725,46,0,1,0,11,0,0,1,0
8127644,41,4,1,4,12,1,0,1,0
8377998,65,13,1,4,11,0,0,1,1
3239333,46,20,0,6,10,1,0,1,0
1419565,51,6,1,6,10,0,0,1,1
622010,65,8,1,8,13,0,0,1,1
9391736,53,3,1,3,10,1,0,1,0
3859838,62,13,1,7,13,1,0,1,0
6654721,54,14,1,8,13,1,0,1,0
4958467,76,2,1,2,11,1,0,1,0
5278110,45,10,1,8,10,1,0,1,1
8576968,35,18,1,5,12,0,0,1,0
7023630,22,10,0,4,11,0,0,1,0
7592766,58,1,1,1,14,0,0,1,0
5963291,41,13,1,5,10,0,0,1,0
7018599,53,0,1,0,13,0,0,1,1
9731079,70,1,0,1,13,0,0,1,0
2498942,52,1,1,1,13,1,0,1,0
7990740,62,0,1,0,12,0,0,1,0
4477660,30,0,0,0,14,1,0,1,1
5453088,34,20,1,9,10,1,0,0,0
152426,27,18,1,8,12,0,0,1,0
6238694,59,1,1,1,11,0,0,1,1
7735112,75,11,1,9,14,1,0,1,0
4934048,76,3,1,3,10,0,0,0,1
4012026,72,8,1,6,14,0,0,1,0
2570620,53,11,1,10,11,0,0,1,0
831249,75,8,1,8,11,0,0,1,0
4389360,42,20,1,11,10,1,0,1,0
6671351,28,14,1,13,12,0,0,1,1
2874640,50,10,1,9,12,0,0,1,0
4145727,27,11,1,6,12,0,0,1,1
5768871,47,11,1,3,14,0,0,1,1
3497108,27,20,1,10,13,0,0,1,0
4334000,36,4,1,4,11,0,0,1,0
5695731,32,10,1,9,11,0,0,1,0
2336237,66,6,1,4,10,0,0,1,0
9104150,70,14,1,11,10,0,0,1,0
1680415,69,18,1,5,12,0,0,1,0
3157162,48,11,1,7,14,0,0,1,0
1771499,25,15,1,14,14,0,0,0,0
4937591,60,2,1,2,13,0,0,1,0
2562525,54,8,1,8,11,1,0,1,0
1857595,26,19,1,12,13,0,0,1,1
3939397,52,19,1,3,10,1,0,1,0
5384499,44,2,0,2,13,1,1,0,0
6328565,69,18,1,5,13,0,0,1,0
3148837,37,17,1,13,13,1,0,1,0
6569934,72,9,1,3,14,1,0,1,1
1739250,29,3,1,3,11,0,0,1,0
6640784,35,10,1,5,12,1,0,1,0
9662707,31,2,1,2,13,0,0,1,1
6619884,31,17,1,12,10,0,0,1,0
6877905,40,9,1,7,11,1,0,1,0
4244135,30,9,1,9,10,0,0,1,0
4470476,38,0,1,0,13,1,0,1,0
555485,31,15,1,12,11,1,0,1,1
5419964,40,4,1,4,13,1,1,0,0
780090,55,9,1,9,14,0,0,0,0
6658067,75,10,1,8,10,0,0,1,0
7939041,74,15,1,14,10,0,0,1,0
9639445,45,9,1,9,10,0,0,1,1
3331115,74,19,1,12,13,1,1,0,1
4660756,78,0,1,0,12,1,0,1,0
9361261,38,6,1,6,14,0,0,1,0
3413189,60,1,1,1,13,0,0,1,1
8906336,69,18,0,13,11,1,0,1,0
7349884,67,10,1,6,12,0,0,1,0
4387681,49,0,1,0,10,0,0,1,0
4990273,58,2,1,2,14,0,0,1,1
2566496,64,19,0,4,14,1,0,1,0
8878375,65,7,1,7,14,0,0,1,1
380853,71,16,0,6,10,0,0,1,0
1578007,68,15,1,5,14,0,0,1,0
3371958,23,15,1,4,12,0,0,1,1
11114,73,19,1,4,14,0,0,1,1
8804178,21,7,1,7,10,1,0,1,0
4128579,52,15,0,13,13,0,0,1,1
9845157,47,17,1,9,12,1,0,1,1
9078449,79,10,1,8,10,1,1,0,0
7203886,40,14,1,13,10,1,1,0,0
1621150,48,10,1,9,10,1,0,1,0
1765870,39,11,1,11,10,0,1,0,1
3072307,72,10,1,10,13,1,0,1,0
3083768,34,12,1,5,11,0,0,1,1
2737450,33,14,1,14,13,1,0,1,0
4314402,25,12,1,11,12,0,0,1,0
7267373,75,4,1,4,11,0,0,1,0
9176670,69,12,1,6,12,0,0,1,0
3560975,27,12,1,7,13,0,0,1,0
2959223,43,2,1,2,12,0,0,1,0
6415225,54,13,1,3,13,0,0,1,0
116617,62,15,1,14,11,0,0,1,0
4536448,43,18,1,6,14,0,0,0,1
4409735,54,2,1,2,10,0,0,1,1
1979284,50,1,1,1,13,1,0,1,0
250968,60,7,1,4,14,0,0,1,1
979926,61,14,1,7,11,1,0,1,1
8570568,40,6,1,6,10,0,0,1,0
9851618,54,13,1,9,13,1,0,1,0
1056516,46,9,1,9,12,0,0,1,0
5515243,64,12,1,11,12,0,0,1,1
8909724,71,4,1,4,11,0,0,1,1
1117250,52,7,1,5,14,0,0,1,0
2607714,72,11,1,11,14,0,0,1,0
4353927,73,17,0,4,12,0,0,1,0
219975,49,20,1,12,10,0,0,1,0
7581703,40,9,0,9,13,0,0,1,1
6028543,33,18,1,6,10,0,0,1,1
4301546,66,12,1,8,11,1,0,1,1
5129206,59,8,1,3,12,0,0,1,1
4341286,75,1,1,1,13,0,0,1,0
9425863,69,19,1,4,11,0,0,1,0
3272246,72,7,1,7,14,1,0,1,0
6243139,37,18,1,9,10,0,0,1,1
5620082,58,14,1,9,11,0,0,1,0
9351009,22,12,1,3,11,0,0,1,0
6437855,27,10,1,10,10,0,0,1,0
6881734,70,19,1,8,14,0,0,1,1
6503458,55,17,1,9,13,0,0,1,1
9211842,61,16,1,11,11,0,0,1,1
7155409,77,12,1,10,13,0,0,1,0
9087771,28,2,1,2,13,1,0,1,1
5197016,28,6,1,6,11,1,0,1,0
5633671,63,4,0,3,11,0,0,1,0
5187890,62,17,1,8,10,0,0,1,0
5347851,73,18,1,8,10,0,0,1,0
7644982,24,1,1,1,11,0,0,1,1
5812529,46,2,1,2,11,1,0,1,1
8053436,42,8,1,8,11,0,0,1,1
8292344,60,3,1,3,13,0,0,1,0
7126847,31,9,1,9,11,0,0,1,0
2721517,62,6,1,6,10,0,0,1,0
4646868,65,12,1,10,10,1,0,1,0
2628750,59,3,1,3,14,0,0,1,1
156145,69,7,1,7,13,1,0,1,1
9232600,32,8,1,5,12,0,0,1,1
1923313,71,5,1,3,10,0,0,1,0
7086647,24,4,0,4,14,0,0,1,0
279241,41,0,1,0,14,1,0,1,0
2909502,27,18,1,4,11,0,0,1,1
3013661,71,3,1,3,14,0,1,0,0
5460592,53,12,1,4,10,0,0,1,0
9559493,77,3,1,3,13,0,0,1,0
1715663,54,16,1,14,11,0,0,1,1
4792641,40,15,1,13,10,1,0,1,0
5610392,31,6,0,6,10,0,0,1,0
9337591,72,16,1,14,12,1,0,1,0
474864,73,14,0,9,12,0,0,1,0
3777592,76,12,0,4,10,1,0,1,0
9903592,47,5,1,5,14,0,0,1,0
5501322,67,9,1,9,10,0,1,0,0
4587255,51,20,1,10,12,0,0,1,1
2322308,22,7,1,7,11,1,0,1,1
7660598,72,11,1,11,13,0,0,1,1
9098609,36,2,1,2,11,0,0,1,0
2393203,30,18,1,6,12,1,0,1,0
3666819,48,17,1,7,13,0,0,1,0
2741396,28,7,1,7,12,1,0,1,0
8161703,34,2,0,2,11,1,0,1,0
4477660,30,0,0,0,14,1,0,1,1
5989404,30,16,0,14,11,1,0,1,0
9438795,62,14,1,10,11,0,0,1,0
8769550,23,13,1,9,10,0,0,1,1
3109455,34,20,1,12,11,1,0,1,0
6440066,74,15,1,8,11,0,0,1,0
7886476,55,8,1,8,10,1,0,1,0
1612818,79,10,1,10,11,0,0,1,1
8655502,60,8,1,7,10,1,0,1,0
5715173,46,11,1,11,14,1,0,1,0
557674,62,18,1,5,14,0,0,1,0
8171432,69,8,1,6,10,1,1,0,1
1924316,26,5,1,5,14,1,0,1,0
9846380,75,9,1,8,11,0,0,1,0
1543486,44,7,1,5,13,0,0,1,1
9934305,31,9,1,9,11,0,0,1,0
279241,41,0,1,0,14,1,0,1,1
1818927,69,8,1,8,13,0,0,1,0
140981,36,17,1,9,12,1,0,1,1
4278856,59,12,1,4,11,0,0,1,1
9151808,34,4,1,4,11,0,0,1,0
5792043,71,6,1,6,11,1,0,0,1
2010564,71,16,1,3,12,1,0,1,0
2191319,51,6,1,6,11,0,0,1,1
7020027,51,18,1,3,13,1,0,1,1
6787542,22,0,1,0,12,0,0,0,1
6207387,72,10,1,10,14,0,0,1,1
6793519,57,6,1,6,11,0,0,1,0
5997509,42,1,1,1,13,0,0,1,1
5288986,47,3,1,3,12,0,0,1,0
2146894,74,18,1,14,11,0,0,1,1
6640673,30,15,1,6,11,1,0,1,0
8514407,43,1,1,1,13,0,0,1,1
1085302,69,4,1,4,10,0,0,1,1
3199428,71,14,1,3,13,0,0,1,0
9084072,22,10,1,4,13,0,0,1,0
8652626,64,4,1,4,14,1,0,1,1
6204008,42,5,1,5,10,0,0,1,0
46763,77,4,1,4,14,1,1,0,0
7322002,69,12,1,4,14,1,0,1,1
7644982,24,1,1,1,11,0,0,1,1
4671184,39,20,0,3,11,1,0,1,0
1141065,65,3,1,3,11,0,0,1,0
1294275,69,5,1,4,13,0,0,1,1
284141,66,5,1,3,12,0,0,1,0
3448997,53,3,1,3,12,0,0,1,0
2518343,53,19,0,13,12,1,0,1,0
2859501,61,16,0,7,10,0,0,1,1
3040483,33,7,1,7,11,1,0,1,0
4028229,46,17,1,5,12,0,0,1,0
3921757,77,11,1,3,14,0,0,1,1
831067,48,2,0,2,11,0,0,1,1
1888650,38,6,1,6,14,1,0,1,1
6238694,59,1,1,1,11,0,0,1,1
8294556,72,17,1,13,13,0,1,0,0
1309803,55,9,1,9,12,0,0,1,0
3723774,21,16,1,9,14,0,0,1,0
7309813,57,3,1,3,10,0,0,1,0
9972303,32,11,1,11,11,0,0,1,1
10675,23,1,1,1,14,1,0,1,1
4038904,25,6,1,6,12,1,0,1,1
1731271,44,20,1,8,12,0,0,1,0
1988524,50,6,1,6,13,0,0,1,1
3693362,57,15,1,11,10,0,0,1,0
8830162,77,18,1,14,13,0,0,1,0
9775375,42,14,1,11,14,0,0,1,0
4281675,65,15,1,6,11,0,0,1,0
974748,42,6,1,6,11,0,0,1,1
6732695,39,13,1,5,12,0,0,1,0
2282442,47,4,1,4,13,1,0,1,1
1133068,53,12,1,12,11,0,0,1,0
495619,26,1,1,1,14,0,0,1,1
4015330,34,8,1,4,14,0,0,0,1
41719,31,2,1,2,10,0,0,1,0
8455363,78,9,1,9,11,0,0,1,0
9946468,30,12,1,4,14,0,0,1,1
1931735,34,0,1,0,10,1,0,1,0
5625315,69,16,1,14,14,0,0,1,1
719983,53,13,1,9,11,0,0,1,1
4959909,56,11,1,5,12,1,0,1,1
570294,49,13,1,8,11,0,0,1,0
7225783,63,9,0,9,12,1,1,0,0
2779905,38,6,1,6,14,0,0,1,0
9360750,35,18,1,7,12,0,0,1,0
9758182,33,9,1,7,11,0,0,1,0
3714943,36,12,1,8,12,0,0,1,0
4245860,34,3,1,3,11,0,0,1,0
133768,50,20,1,10,12,0,0,1,1
831067,48,2,0,2,11,0,0,1,1
9719853,61,14,1,3,13,1,0,1,0
1322865,77,12,1,11,12,1,0,1,0
5765117,43,7,1,7,11,0,0,1,0
3148837,37,17,1,13,13,1,0,1,0
4739001,24,17,0,5,11,1,0,1,0
1906089,27,14,1,5,13,0,0,1,1
9655677,57,11,1,11,12,0,1,0,0
9191087,50,10,1,3,13,0,0,1,1
1567163,68,7,1,7,10,0,0,1,0
8534057,58,10,1,9,14,0,0,1,0
7855247,47,2,1,2,13,0,0,1,0
4392149,59,11,1,10,13,0,0,1,0
4277458,41,8,1,8,11,0,0,1,0
5108631,30,2,1,2,10,0,0,1,0
1956633,23,13,1,13,12,0,0,1,1
6492805,55,3,1,3,12,0,0,1,1
6655846,66,11,1,11,14,1,0,1,0
9029388,36,7,1,7,11,1,0,1,0
2229331,79,6,1,6,11,1,0,1,1
9029413,72,6,1,6,14,1,0,1,1
9215066,69,11,1,11,10,0,0,1,1
6654390,67,15,1,4,13,1,0,1,1
6256085,54,3,1,3,13,0,0,1,1
957774,23,6,1,6,10,0,0,1,0
5088858,51,5,1,5,12,0,0,0,0
7478262,38,16,1,13,11,1,0,1,1
7693184,47,2,1,2,13,1,0,1,0
21831,26,14,1,5,10,1,0,1,1
6307225,57,11,1,8,12,1,0,1,1
4298965,22,10,1,10,14,0,0,1,0
1453440,66,11,1,11,14,0,0,1,0
3643652,56,2,1,2,10,0,0,1,1
1873712,49,12,1,4,13,0,0,1,0
7906211,49,5,1,5,11,1,0,1,0
9873227,24,7,0,5,12,0,0,1,0
2929735,23,14,1,9,12,0,0,1,1
7851638,51,9,1,9,12,0,0,1,1
7396856,76,3,1,3,10,1,0,1,0
8198785,30,10,1,10,11,0,0,1,0
1106438,79,3,0,3,12,0,0,1,0
9253396,58,14,1,8,13,0,0,1,0
771983,52,5,1,5,10,1,0,1,0
8201240,37,1,1,1,13,0,0,1,1
8679768,37,20,1,5,11,1,0,1,0
3115639,35,14,1,14,10,1,0,1,1
126261,69,6,1,4,11,0,0,1,0
5022180,57,2,1,2,11,0,0,1,1
4868070,51,17,0,6,13,0,0,1,1
4413604,62,10,1,10,13,0,0,1,0
5013716,29,17,1,10,11,0,0,1,1
1973592,65,16,1,12,12,0,1,0,1
7524377,76,19,1,5,13,0,0,1,0
2356250,70,14,1,14,12,0,0,1,1
3342604,26,17,1,7,13,0,0,1,1
3430788,63,3,1,3,10,0,0,1,1
5633066,32,11,1,5,12,0,0,1,0
1318865,73,5,1,5,13,0,1,0,0
7863110,40,12,1,9,14,0,0,1,0
3377664,59,10,1,10,10,0,0,1,0
5616951,54,13,1,12,13,1,0,1,0
7579274,26,8,1,5,14,0,0,1,0
3068887,35,8,1,7,10,0,0,1,0
1772026,63,1,1,1,14,0,0,1,0
554517,21,7,1,5,13,0,0,1,1
2987685,59,6,1,6,10,1,0,1,0
7059372,43,4,0,4,13,0,1,0,1
8367421,59,3,1,3,11,0,0,1,0
5898669,32,9,0,6,13,0,0,1,1
143036,29,4,1,4,14,0,0,1,0
7503751,27,17,1,8,14,0,0,1,0
911628,76,0,1,0,14,0,0,1,0
1467935,28,8,0,8,13,0,0,1,1
143036,29,4,1,4,14,0,0,1,0
1693420,62,8,1,8,11,1,0,1,1
7736608,47,18,1,3,13,1,0,1,0
3762078,27,11,1,9,12,0,0,1,0
5783146,51,18,1,7,12,0,0,1,0
7102815,30,13,1,13,13,0,0,1,1
1336270,66,19,1,8,12,0,0,1,1
250968,60,7,1,4,14,0,0,1,0
3323452,76,18,1,14,13,1,0,1,0
8698268,46,19,1,6,12,1,0,1,1
7985654,49,5,1,5,14,0,0,1,0
9814064,44,1,1,1,10,0,0,1,1
4258515,55,1,1,1,12,1,0,1,0
1596731,69,0,1,0,10,0,0,1,0
942803,69,19,1,9,14,1,0,1,0
3593774,57,11,1,11,11,0,0,1,1
1426988,26,8,1,8,14,1,0,1,0
3238461,35,16,1,8,13,0,0,1,1
2192899,45,12,1,6,10,0,0,1,0
5090840,78,12,1,5,11,0,0,1,0
986995,47,10,1,10,14,1,0,1,1
1789952,27,4,0,4,11,0,0,1,1
842278,30,18,1,3,14,1,0,1,0
2853298,23,16,1,13,11,1,0,1,0
973794,69,16,1,8,14,1,0,1,1
539253,30,10,1,7,10,0,0,1,1
1857913,64,16,1,6,11,1,1,0,0
5443970,35,4,1,4,10,0,0,1,1
1596897,54,1,1,1,10,0,0,1,1
5712282,59,1,0,1,12,0,0,1,0
5796023,30,3,1,3,11,0,0,1,1
8527776,54,2,1,2,11,0,0,1,1
7932170,66,4,1,4,12,0,0,1,0
229131,76,10,1,10,13,0,0,1,1
485180,73,15,1,3,13,1,1,0,0
1902407,68,11,1,11,10,0,0,1,0
7458144,26,13,1,7,11,1,0,1,1
3456424,76,8,1,8,13,0,0,1,0
3413189,60,1,1,1,13,0,0,1,1
7583518,28,4,1,4,11,0,0,1,1
110031,34,4,1,4,13,0,0,1,0
4272756,29,6,1,6,13,0,0,1,0
5688746,62,8,1,8,11,1,0,1,0
2157500,59,16,1,11,11,0,0,1,0
5431918,40,1,1,1,14,0,0,1,0
245102,36,4,1,4,12,0,0,1,1
9181312,31,5,1,5,13,0,0,1,1
5832406,24,4,1,4,12,1,0,1,1
4346432,32,17,1,11,14,0,0,1,0
5524586,67,7,1,7,12,0,0,1,0
5603227,62,9,1,4,12,0,0,1,0
4251239,79,2,1,2,14,0,0,1,1
2699320,27,1,1,1,10,0,0,1,1
5184758,55,7,1,7,11,0,0,1,1
5867312,43,1,1,1,13,0,1,0,0
8998661,68,4,1,4,12,0,0,0,0
3290138,36,13,1,8,12,0,0,1,1
9350545,48,16,1,12,14,0,0,1,0
3956624,66,18,1,12,10,0,0,1,0
294302,67,7,1,7,14,0,0,1,0
6127106,72,7,1,7,12,0,0,1,0
75855,33,17,1,12,11,0,0,1,1
8928667,38,15,1,3,10,0,0,1,1
6135332,35,17,1,7,11,0,0,1,0
8945794,76,5,1,5,12,0,0,1,1
3142984,22,13,1,10,12,0,0,1,1
4002405,68,6,1,3,13,0,0,1,1
6268431,43,6,1,3,10,1,1,0,0
1330107,61,13,1,11,12,0,0,1,1
6485001,54,14,1,5,14,0,0,1,0
2229377,72,16,1,6,10,0,0,1,0
8382400,76,18,1,4,13,1,0,1,0
2544378,38,8,1,8,11,0,0,1,0
612456,54,16,1,9,11,0,0,1,1
6715263,29,0,1,0,11,0,0,1,1
3201165,75,18,1,3,14,0,0,0,1
9753963,51,13,0,7,10,0,0,1,0
8936935,36,0,1,0,14,0,0,1,1
5792170,41,4,1,4,11,0,0,1,0
2065590,42,12,1,4,12,1,0,1,1
7980133,25,7,1,7,14,0,0,1,0
921080,45,8,1,4,11,0,0,1,0
446041,67,19,1,11,13,0,0,1,0
7665233,79,10,1,3,12,0,0,1,1
7914034,23,2,1,2,10,0,0,1,1
7065695,72,6,1,6,12,0,0,1,0
156632,62,5,1,5,10,0,0,1,1
3130971,43,16,1,13,11,1,0,1,1
8773158,58,18,1,5,13,1,0,1,1
2135764,35,19,1,5,14,0,0,1,0
1332794,22,20,1,11,10,0,0,1,1
5468664,30,2,1,2,14,0,0,1,1
1739250,29,3,1,3,11,0,0,1,0
1043413,33,16,1,8,13,0,0,1,1
1982330,77,10,0,10,11,0,0,0,1
1765870,39,11,1,11,10,0,1,0,0
5824192,74,20,1,6,14,0,0,1,0
5585809,23,6,1,6,12,0,0,1,0
5129206,59,8,1,3,12,0,0,1,1
9772588,72,16,1,8,12,1,0,1,0
2926496,37,16,1,12,14,0,0,1,0
9376698,53,2,0,2,14,0,0,1,0
7535330,27,17,1,5,10,1,0,1,1
265958,21,2,0,2,13,0,0,1,0
1680177,33,18,1,6,11,0,1,0,1
8613069,38,14,1,5,14,0,0,1,0
1952403,27,13,1,4,11,1,0,1,1
7716276,50,16,1,13,12,0,0,1,1
8257194,48,8,1,8,10,0,0,1,0
8408002,66,20,1,12,13,0,0,1,1
2741381,35,17,1,3,14,0,0,1,0
2474838,64,9,1,8,10,0,0,1,1
4069278,28,14,0,13,10,0,0,1,0
4364536,27,1,1,1,11,1,0,1,1
3752757,34,2,1,2,13,0,0,1,0
1094592,79,0,1,0,13,1,0,1,0
1577761,22,16,0,7,12,0,0,1,0
4739803,70,18,1,3,12,0,0,1,0
2087335,27,1,1,1,12,1,0,1,0
6973369,68,20,1,11,13,0,0,1,0
9179456,43,15,1,7,11,0,0,1,0
7957694,22,0,1,0,14,1,0,1,1
7592145,68,20,1,4,10,1,0,1,0
9344681,62,14,0,5,14,0,0,1,0
3204106,27,17,1,7,12,0,0,1,0
8698268,46,19,1,6,12,1,0,1,1
5899176,38,15,1,13,10,1,0,1,0
5616643,63,15,1,8,11,0,0,1,0
8701042,47,11,1,8,11,0,0,1,1
4957836,78,6,1,6,13,0,0,1,0
6101291,45,0,1,0,13,0,0,1,1
